                 0	               0    	   1.00000000000000                    0   
  -0.00585937500000        0.03125000000000        0.98535156250000      -0.01074218750000 
  -0.01171875000000        0.06445312500000        0.96875000000000      -0.02148437500000 
  -0.01757812500000        0.09765625000000        0.95019531250000      -0.03027343750000 
  -0.02343750000000        0.13183593750000        0.92968750000000      -0.03906250000000 
  -0.02832031250000        0.16796875000000        0.90722656250000      -0.04589843750000 
  -0.03417968750000        0.20312500000000        0.88281250000000      -0.05273437500000 
  -0.03906250000000        0.23925781250000        0.85742187500000      -0.05761718750000 
  -0.04492187500000        0.27636718750000        0.83007812500000      -0.06250000000000 
  -0.04882812500000        0.31347656250000        0.80175781250000      -0.06640625000000 
  -0.05371093750000        0.35058593750000        0.77246093750000      -0.06933593750000 
  -0.05761718750000        0.38769531250000        0.74121093750000      -0.07128906250000 
  -0.06152343750000        0.42480468750000        0.70898437500000      -0.07324218750000 
  -0.06445312500000        0.46191406250000        0.67578125000000      -0.07324218750000 
  -0.06738281250000        0.49902343750000        0.64160156250000      -0.07324218750000 
  -0.07031250000000        0.53613281250000        0.60742187500000      -0.07324218750000 
  -0.07128906250000        0.57128906250000        0.57128906250000      -0.07128906250000 
  -0.07324218750000        0.60742187500000        0.53613281250000      -0.07031250000000 
  -0.07324218750000        0.64160156250000        0.49902343750000      -0.06738281250000 
  -0.07324218750000        0.67578125000000        0.46191406250000      -0.06445312500000 
  -0.07324218750000        0.70898437500000        0.42480468750000      -0.06152343750000 
  -0.07128906250000        0.74121093750000        0.38769531250000      -0.05761718750000 
  -0.06933593750000        0.77246093750000        0.35058593750000      -0.05371093750000 
  -0.06640625000000        0.80175781250000        0.31347656250000      -0.04882812500000 
  -0.06250000000000        0.83007812500000        0.27636718750000      -0.04492187500000 
  -0.05761718750000        0.85742187500000        0.23925781250000      -0.03906250000000 
  -0.05273437500000        0.88281250000000        0.20312500000000      -0.03417968750000 
  -0.04589843750000        0.90722656250000        0.16796875000000      -0.02832031250000 
  -0.03906250000000        0.92968750000000        0.13183593750000      -0.02343750000000 
  -0.03027343750000        0.95019531250000        0.09765625000000      -0.01757812500000 
  -0.02148437500000        0.96875000000000        0.06445312500000      -0.01171875000000 
  -0.01074218750000        0.98535156250000        0.03125000000000      -0.00585937500000 
